train_mp4,label,original,split,audio_altered
zxeligapyz.mp4,FAKE,swadapvqlf.mp4,train,True
alclpnubdd.mp4,FAKE,qmworbjopm.mp4,train,True
chmwoofpir.mp4,FAKE,tthzwvzcir.mp4,train,True
dfltwxmthv.mp4,FAKE,yviucixoxg.mp4,train,True
djzpxvypfp.mp4,FAKE,yqsdpjteec.mp4,train,True
dmecajzxbx.mp4,FAKE,ijxlgqqryi.mp4,train,True
dzlnrbwdda.mp4,FAKE,yqsdpjteec.mp4,train,True
eomsdkukdd.mp4,FAKE,yviucixoxg.mp4,train,True
fyxkkfdlyu.mp4,FAKE,czvwaeigfa.mp4,train,True
gfkbdgzcwp.mp4,FAKE,jyvfryeqmj.mp4,train,True
hgvdttjcgk.mp4,FAKE,vvqtglzcep.mp4,train,True
hoitqyycbu.mp4,FAKE,mnosqaufnf.mp4,train,True
hqxhkfkzyv.mp4,FAKE,ilkbvphctp.mp4,train,True
idmpttjjmt.mp4,FAKE,czvwaeigfa.mp4,train,True
iqylhfxyjm.mp4,FAKE,gzcuhiyvpo.mp4,train,True
isyopaltci.mp4,FAKE,hxamrqjjwm.mp4,train,True
jmfgkwgyym.mp4,FAKE,czvwaeigfa.mp4,train,True
juprmlognj.mp4,FAKE,kvuevajdzf.mp4,train,True
jvxlwcmwed.mp4,FAKE,dfqzmxyvqw.mp4,train,True
leecnrzodp.mp4,FAKE,rkwqyenzxk.mp4,train,True
lgwtkzqltl.mp4,FAKE,mqhjnpncqp.mp4,train,True
mofnucrxzq.mp4,FAKE,czvwaeigfa.mp4,train,True
nlcaewqvhl.mp4,FAKE,ljbdywukfr.mp4,train,True
oqbigvtgya.mp4,FAKE,ijxlgqqryi.mp4,train,True
pgupgtjrkh.mp4,FAKE,ndoopbvemg.mp4,train,True
pyqsgndnrw.mp4,FAKE,mqhjnpncqp.mp4,train,True
qdqaqufmft.mp4,FAKE,vvqtglzcep.mp4,train,True
salaseekxa.mp4,FAKE,whzghihvpj.mp4,train,True
skguzmmvef.mp4,FAKE,gudnqcenha.mp4,train,True
spjhfgahuw.mp4,FAKE,vvqtglzcep.mp4,train,True
sqvstmunit.mp4,FAKE,mnosqaufnf.mp4,train,True
svngfajlmf.mp4,FAKE,gggefkrjgw.mp4,train,True
szkkfzcwlv.mp4,FAKE,ndoopbvemg.mp4,train,True
thlgymarlx.mp4,FAKE,yqsdpjteec.mp4,train,True
tntykiphjw.mp4,FAKE,gzxtqsjyqm.mp4,train,True
tpksbvlosr.mp4,FAKE,qmworbjopm.mp4,train,True
tqoblsshku.mp4,FAKE,gblhevskhn.mp4,train,True
tsysmawzmi.mp4,FAKE,rxdinxhihx.mp4,train,True
tzrwnpqyev.mp4,FAKE,ijxlgqqryi.mp4,train,True
uggnyxhqbi.mp4,FAKE,zhbnpqlfub.mp4,train,True
vpsyuggmff.mp4,FAKE,cqntibhkbq.mp4,train,True
vwlwbovhxl.mp4,FAKE,dwxphntupz.mp4,train,True
whcvxebrcb.mp4,FAKE,gzxtqsjyqm.mp4,train,True
wteoyjpszy.mp4,FAKE,wlqssorvfi.mp4,train,True
xdchsmxebo.mp4,FAKE,gblhevskhn.mp4,train,True
xkifczipma.mp4,FAKE,hedjpbgyga.mp4,train,True
yfwtgurzjc.mp4,FAKE,dwxphntupz.mp4,train,True
zahgauhnot.mp4,FAKE,xqbyzltydd.mp4,train,True
zugratemld.mp4,FAKE,qmworbjopm.mp4,train,True
abganitbvj.mp4,FAKE,wyzhmkgxgb.mp4,train,True
aufuqdncad.mp4,FAKE,kjprxkipkn.mp4,train,True
azbcbbisho.mp4,FAKE,woommqzvfr.mp4,train,True
crnnkjvdmt.mp4,FAKE,npxjgwchlb.mp4,train,True
ctchulwwxm.mp4,FAKE,khvkxzhtou.mp4,train,True
dgqifelufo.mp4,FAKE,ekyycsaoqv.mp4,train,True
ebpyicqwue.mp4,FAKE,jnddcpkepm.mp4,train,True
ednxpkgmqz.mp4,FAKE,obinbbzleu.mp4,train,True
eekftvuvcl.mp4,FAKE,abshlmrtvt.mp4,train,True
efttfxdapw.mp4,FAKE,wyzhmkgxgb.mp4,train,True
eheuapnenp.mp4,FAKE,pjfyovbzvf.mp4,train,True
ekbqwgwevm.mp4,FAKE,abshlmrtvt.mp4,train,True
eowzujrqgy.mp4,FAKE,cozslsoswi.mp4,train,True
eoyzkmpjem.mp4,FAKE,obinbbzleu.mp4,train,True
fiftvucvue.mp4,FAKE,ekyycsaoqv.mp4,train,True
ftjqarnhtf.mp4,FAKE,tqnytsurko.mp4,train,True
gtnobsfmmg.mp4,FAKE,ouslpwefgh.mp4,train,True
haqeduqxqn.mp4,FAKE,wyhtcmefqt.mp4,train,True
hijflohfrw.mp4,FAKE,xihcuecetu.mp4,train,True
hqaogapyog.mp4,FAKE,xihcuecetu.mp4,train,True
hqrrpdijqb.mp4,FAKE,qagitrexta.mp4,train,True
iathiiapiz.mp4,FAKE,qagitrexta.mp4,train,True
iuoegscrup.mp4,FAKE,riiasslukr.mp4,train,True
jewhpnzwkc.mp4,FAKE,ygpgdfamrd.mp4,train,True
jgdjmiibjf.mp4,FAKE,kvnxqoxyci.mp4,train,True
jvzdpyonga.mp4,FAKE,wyhtcmefqt.mp4,train,True
jyyriqplgm.mp4,FAKE,minqtfpttp.mp4,train,True
kbiyiwtjed.mp4,FAKE,xihcuecetu.mp4,train,True
kysjlkziba.mp4,FAKE,bqfuqvtgux.mp4,train,True
lymbbethwo.mp4,FAKE,obinbbzleu.mp4,train,True
milfleydfa.mp4,FAKE,tqnytsurko.mp4,train,True
mqzvfufzoq.mp4,FAKE,riiasslukr.mp4,train,True
nkidbjwiql.mp4,FAKE,riiasslukr.mp4,train,True
nrtwlhektm.mp4,FAKE,xmlgvhkivr.mp4,train,True
oduwjsscjo.mp4,FAKE,smpspdupbh.mp4,train,True
oempdlzpgq.mp4,FAKE,riiasslukr.mp4,train,True
omroozvfre.mp4,FAKE,hasyzyhtnw.mp4,train,True
orjhjhvoix.mp4,FAKE,smpspdupbh.mp4,train,True
piadjgtnha.mp4,FAKE,wcqtnstwij.mp4,train,True
pzzzekfocy.mp4,FAKE,oiozwvrdry.mp4,train,True
qgpeqdwejy.mp4,FAKE,wmjahdrbyr.mp4,train,True
qmpgekcwer.mp4,FAKE,cozslsoswi.mp4,train,True
qxhpkztmbp.mp4,FAKE,npxjgwchlb.mp4,train,True
rggchknust.mp4,FAKE,ndntnxhgsr.mp4,train,True
rqstvaluvg.mp4,FAKE,wmjahdrbyr.mp4,train,True
rzuwmaqfre.mp4,FAKE,vxakkmhcan.mp4,train,True
tfhzvfpqzg.mp4,FAKE,etlroolqer.mp4,train,True
tqnpopdflm.mp4,FAKE,oiozwvrdry.mp4,train,True
ubnevwpkgd.mp4,FAKE,govoedqwdv.mp4,train,True
umvqhomwpi.mp4,FAKE,qagitrexta.mp4,train,True
utbqagvslm.mp4,FAKE,ygpgdfamrd.mp4,train,True
uylcifbyvw.mp4,FAKE,mpcmvqondf.mp4,train,True
vqwavqlbxr.mp4,FAKE,xihcuecetu.mp4,train,True
vzkbkaytip.mp4,FAKE,qagitrexta.mp4,train,True
wvnaqfxyvw.mp4,FAKE,gccadfefkb.mp4,train,True
xddeobvthp.mp4,FAKE,gbbhyicorv.mp4,train,True
xjnzdvfhpp.mp4,FAKE,riiasslukr.mp4,train,True
xxpakvdced.mp4,FAKE,riiasslukr.mp4,train,True
ydgmijnbkp.mp4,FAKE,hznaljgdzc.mp4,train,True
yeoemydrdp.mp4,FAKE,cozslsoswi.mp4,train,True
yjyfytwkko.mp4,FAKE,gccadfefkb.mp4,train,True
zaqyqpordi.mp4,FAKE,govoedqwdv.mp4,train,True
zkzecjtvns.mp4,FAKE,vxakkmhcan.mp4,train,True
zqwvdddsvt.mp4,FAKE,hznaljgdzc.mp4,train,True
zyjguqtkks.mp4,FAKE,rqsfmrqnbx.mp4,train,True
aazsugjvjk.mp4,FAKE,xmumdfcmad.mp4,train,True
adamtvkcrt.mp4,FAKE,xmumdfcmad.mp4,train,True
aekrohihxa.mp4,FAKE,firbngucmx.mp4,train,True
aovdrmcokm.mp4,FAKE,lkqvfiskik.mp4,train,True
atigpbfytt.mp4,FAKE,hqcdljodok.mp4,train,True
bazuuilpib.mp4,FAKE,mycsljsdmu.mp4,train,True
bbzdjgrlvl.mp4,FAKE,tqfhvnxumz.mp4,train,True
bfhkzqdwbx.mp4,FAKE,mycsljsdmu.mp4,train,True
bikymqckfq.mp4,FAKE,hqcdljodok.mp4,train,True
bkwiqcrzca.mp4,FAKE,hnxdqowyqc.mp4,train,True
brljbkqojj.mp4,FAKE,ogqccjfncg.mp4,train,True
bwwynencjv.mp4,FAKE,vcsnxzuwmz.mp4,train,True
ccrtvyylwu.mp4,FAKE,yfrdijumxu.mp4,train,True
cgifdoaosl.mp4,FAKE,klfabimgiw.mp4,train,True
chjpflakmt.mp4,FAKE,xmumdfcmad.mp4,train,True
ctzextgily.mp4,FAKE,lxxtfbrila.mp4,train,True
dnublilpww.mp4,FAKE,fcgsaskflq.mp4,train,True
egwapsifcv.mp4,FAKE,dtuwyvosek.mp4,train,True
eissylsysf.mp4,FAKE,laskukekyz.mp4,train,True
eobwpnjgld.mp4,FAKE,akbqkjuopj.mp4,train,True
fbbhzabvxd.mp4,FAKE,laskukekyz.mp4,train,True
fhvrvjiuxh.mp4,FAKE,fojswhagff.mp4,train,True
fiyhcmxjst.mp4,FAKE,xybydjpwfc.mp4,train,True
fqagmuruwt.mp4,FAKE,xmumdfcmad.mp4,train,True
fxbtivvrpv.mp4,FAKE,vyvakdelwu.mp4,train,True
fxerdccmev.mp4,FAKE,fojswhagff.mp4,train,True
gadmusygle.mp4,FAKE,ryoecaorar.mp4,train,True
gnosbljutd.mp4,FAKE,mycsljsdmu.mp4,train,True
gwivrmiros.mp4,FAKE,laskukekyz.mp4,train,True
hcrbjaityh.mp4,FAKE,llmufuowed.mp4,train,True
hfcbsslplq.mp4,FAKE,veyjifwweq.mp4,train,True
hhmwtkzgph.mp4,FAKE,nllujkwkye.mp4,train,True
hmqvkvgdop.mp4,FAKE,eqkegfxmur.mp4,train,True
hxywvspdgi.mp4,FAKE,yfrdijumxu.mp4,train,True
igvtidvimh.mp4,FAKE,laskukekyz.mp4,train,True
ioiwzbafjy.mp4,FAKE,helumjtmik.mp4,train,True
jbhvifiujz.mp4,FAKE,yfrdijumxu.mp4,train,True
jbygwljdyy.mp4,FAKE,lxxtfbrila.mp4,train,True
jqwdzyuttc.mp4,FAKE,keddthzqkd.mp4,train,True
kddaaifoyz.mp4,FAKE,alzsiirjyn.mp4,train,True
kevdmmixhz.mp4,FAKE,tkiktkqbxg.mp4,train,True
komxgsfxkk.mp4,FAKE,fojswhagff.mp4,train,True
kqkzvbsdni.mp4,FAKE,xmumdfcmad.mp4,train,True
lbmfchhtjq.mp4,FAKE,llmufuowed.mp4,train,True
lpmtqahqof.mp4,FAKE,laskukekyz.mp4,train,True
lvuqxnyqse.mp4,FAKE,ibgylexamz.mp4,train,True
lxqtfoopqi.mp4,FAKE,yfrdijumxu.mp4,train,True
mfutbbpzur.mp4,FAKE,fcgsaskflq.mp4,train,True
mipxyecgcb.mp4,FAKE,vujvqcnbol.mp4,train,True
mmqryghsjg.mp4,FAKE,fojswhagff.mp4,train,True
mvkuqdhtqj.mp4,FAKE,fojswhagff.mp4,train,True
ndicdlvezt.mp4,FAKE,ogqccjfncg.mp4,train,True
ndqugdzpdd.mp4,FAKE,xmumdfcmad.mp4,train,True
nhjfadakup.mp4,FAKE,veyjifwweq.mp4,train,True
nnzewiglox.mp4,FAKE,xmumdfcmad.mp4,train,True
ntvxqzlpke.mp4,FAKE,ogqccjfncg.mp4,train,True
ofrgxlvuww.mp4,FAKE,yfrdijumxu.mp4,train,True
ohgkhfboyh.mp4,FAKE,llmufuowed.mp4,train,True
ompiehpmrl.mp4,FAKE,bkamlqslms.mp4,train,True
owtxrzeqym.mp4,FAKE,gxvbypqozt.mp4,train,True
paqzlxpnvw.mp4,FAKE,fojswhagff.mp4,train,True
pbfuoxvsfs.mp4,FAKE,llmufuowed.mp4,train,True
pegwjwhwey.mp4,FAKE,yfrdijumxu.mp4,train,True
pfxtruaxsa.mp4,FAKE,fcgsaskflq.mp4,train,True
pldagpoppb.mp4,FAKE,nsufkociux.mp4,train,True
pqcbwsbunr.mp4,FAKE,vuypolrcfy.mp4,train,True
prrunyloar.mp4,FAKE,innnxjnjzg.mp4,train,True
pxtzoehded.mp4,FAKE,xmumdfcmad.mp4,train,True
rggxmtabqi.mp4,FAKE,bkamlqslms.mp4,train,True
rgmdqlpukt.mp4,FAKE,yfrdijumxu.mp4,train,True
riopdiqieg.mp4,FAKE,laskukekyz.mp4,train,True
riugzzscau.mp4,FAKE,xmumdfcmad.mp4,train,True
rmovankcux.mp4,FAKE,msjrwsfnom.mp4,train,True
smgbohjurd.mp4,FAKE,vadksrlcod.mp4,train,True
szzdkrmelh.mp4,FAKE,llmufuowed.mp4,train,True
tffeskkazq.mp4,FAKE,hlsrphdgcn.mp4,train,True
tkzbljeboq.mp4,FAKE,fojswhagff.mp4,train,True
towijyksqo.mp4,FAKE,qvlfubybxh.mp4,train,True
tqkfdvizsl.mp4,FAKE,hqcdljodok.mp4,train,True
uahedawjmj.mp4,FAKE,fcgsaskflq.mp4,train,True
ugtoipqlja.mp4,FAKE,fcgsaskflq.mp4,train,True
updmpuotfw.mp4,FAKE,dpdeszoxlp.mp4,train,True
uxodfhnerf.mp4,FAKE,laskukekyz.mp4,train,True
uzcoipkltv.mp4,FAKE,xmumdfcmad.mp4,train,True
vgrrhhfdof.mp4,FAKE,nllujkwkye.mp4,train,True
vififfintx.mp4,FAKE,ywkqwgcwhc.mp4,train,True
vqomcklsyn.mp4,FAKE,qyxidkesez.mp4,train,True
vvpwtduldi.mp4,FAKE,nkhhjotauz.mp4,train,True
wrvhqcejsg.mp4,FAKE,yfrdijumxu.mp4,train,True
wusmmlbiey.mp4,FAKE,xmumdfcmad.mp4,train,True
wxbnwdcxwl.mp4,FAKE,veyjifwweq.mp4,train,True
wzzxaxaqbb.mp4,FAKE,xmumdfcmad.mp4,train,True
xcdcxybjic.mp4,FAKE,laskukekyz.mp4,train,True
xeomhisdsp.mp4,FAKE,xmumdfcmad.mp4,train,True
xrclmbmjme.mp4,FAKE,mycsljsdmu.mp4,train,True
xsceojrydk.mp4,FAKE,fcgsaskflq.mp4,train,True
xwowltanwe.mp4,FAKE,hqcdljodok.mp4,train,True
yapvlgucam.mp4,FAKE,fojswhagff.mp4,train,True
yehhsfukbg.mp4,FAKE,naplxsnwpu.mp4,train,True
ylrhxxluza.mp4,FAKE,laskukekyz.mp4,train,True
ynavzkdewu.mp4,FAKE,hqcdljodok.mp4,train,True
yvndufwogg.mp4,FAKE,rboggzhtjs.mp4,train,True
yvygbcfxzk.mp4,FAKE,vhcnfrupqk.mp4,train,True
ywdqxdwtcu.mp4,FAKE,mycsljsdmu.mp4,train,True
zxnbxrgfra.mp4,FAKE,veyjifwweq.mp4,train,True
zxzxxexuxr.mp4,FAKE,xmumdfcmad.mp4,train,True
abjsiiiydj.mp4,FAKE,bghmhuxxyr.mp4,train,True
acpdtcpguj.mp4,FAKE,opyzeznpiw.mp4,train,True
adkvpprwcz.mp4,FAKE,ekreepcbid.mp4,train,True
afpqokzmev.mp4,FAKE,rjdnwvynxk.mp4,train,True
aleynhequh.mp4,FAKE,damjizgilg.mp4,train,True
avabskjphz.mp4,FAKE,ekreepcbid.mp4,train,True
aycgmkmvue.mp4,FAKE,efudwfbimj.mp4,train,True
aztadaceye.mp4,FAKE,owuawexxrz.mp4,train,True
balxxkjlti.mp4,FAKE,hdoyjaobhg.mp4,train,True
bbgtrsseht.mp4,FAKE,dcmwnhbreb.mp4,train,True
beysxgrqkk.mp4,FAKE,umvdtehxpn.mp4,train,True
bpgekujqux.mp4,FAKE,ghtngvjjyb.mp4,train,True
bqwwkjlmgv.mp4,FAKE,cbtgceekxe.mp4,train,True
bufwbibdil.mp4,FAKE,bcvfczypjo.mp4,train,True
bujfwowzml.mp4,FAKE,vnngbicgvx.mp4,train,True
bygcjtxpzt.mp4,FAKE,ekreepcbid.mp4,train,True
bynjfympwi.mp4,FAKE,ekreepcbid.mp4,train,True
caanukzrlh.mp4,FAKE,qcnkgyvxnj.mp4,train,True
cfcjjaembf.mp4,FAKE,nagrrvjhnh.mp4,train,True
cltpibyvfx.mp4,FAKE,cblcntsvln.mp4,train,True
clvhyorkei.mp4,FAKE,opyzeznpiw.mp4,train,True
cqoqzojnzo.mp4,FAKE,uuulaqwgny.mp4,train,True
cuerkhzuum.mp4,FAKE,bghmhuxxyr.mp4,train,True
cvlmosigys.mp4,FAKE,uuulaqwgny.mp4,train,True
dbogzmnzlt.mp4,FAKE,ekreepcbid.mp4,train,True
ddktcurcsw.mp4,FAKE,vnngbicgvx.mp4,train,True
dgavmmishw.mp4,FAKE,ocvainmgfr.mp4,train,True
dsiqhmzjcq.mp4,FAKE,owuawexxrz.mp4,train,True
dulurmlisg.mp4,FAKE,mmfghjqmbv.mp4,train,True
dwcmicccsa.mp4,FAKE,bghmhuxxyr.mp4,train,True
dycqaiefqc.mp4,FAKE,vnngbicgvx.mp4,train,True
ecbdylimvv.mp4,FAKE,owuawexxrz.mp4,train,True
edmvpoaniw.mp4,FAKE,ekreepcbid.mp4,train,True
effdaakkfi.mp4,FAKE,pghhhcxhgr.mp4,train,True
efoiowmcxr.mp4,FAKE,jzqqylacnn.mp4,train,True
efqfomvqac.mp4,FAKE,bmprytqwwp.mp4,train,True
egdsycypqd.mp4,FAKE,jzqqylacnn.mp4,train,True
ekzgrobucr.mp4,FAKE,akvcrttvvo.mp4,train,True
elondavtxd.mp4,FAKE,geaoqcfkxr.mp4,train,True
emwwxngstk.mp4,FAKE,blcqzztrvu.mp4,train,True
eubcovafds.mp4,FAKE,pghhhcxhgr.mp4,train,True
eubgacitww.mp4,FAKE,ekreepcbid.mp4,train,True
ezjfyxslqt.mp4,FAKE,uuulaqwgny.mp4,train,True
fbdorsyrek.mp4,FAKE,ocvainmgfr.mp4,train,True
fecnpaovgx.mp4,FAKE,qcnkgyvxnj.mp4,train,True
ffkhritile.mp4,FAKE,jlszsmbpze.mp4,train,True
fifpruwhjx.mp4,FAKE,owuawexxrz.mp4,train,True
frwgsmwayz.mp4,FAKE,dcmwnhbreb.mp4,train,True
ftzqywawya.mp4,FAKE,tonyntkkvq.mp4,train,True
fygavznouh.mp4,FAKE,efudwfbimj.mp4,train,True
fzkjhuifsb.mp4,FAKE,zthufvtarm.mp4,train,True
genrhxayoj.mp4,FAKE,ekreepcbid.mp4,train,True
gkeltqtvwx.mp4,FAKE,tonyntkkvq.mp4,train,True
glwjrjujgy.mp4,FAKE,cblcntsvln.mp4,train,True
gmtvecxqrw.mp4,FAKE,qcnkgyvxnj.mp4,train,True
gnpzknyuih.mp4,FAKE,hdoyjaobhg.mp4,train,True
gntviyxvhb.mp4,FAKE,ghtngvjjyb.mp4,train,True
haefkdmngn.mp4,FAKE,owuawexxrz.mp4,train,True
hnpxfwmrxc.mp4,FAKE,ghtngvjjyb.mp4,train,True
hrfkjdtzww.mp4,FAKE,owuawexxrz.mp4,train,True
hrjkgzpcgc.mp4,FAKE,jzqqylacnn.mp4,train,True
hrkrdfhmdr.mp4,FAKE,mggeokkrme.mp4,train,True
hwupzqblgo.mp4,FAKE,klcvqhwbqs.mp4,train,True
iepiicsldm.mp4,FAKE,ekreepcbid.mp4,train,True
ijgzafdtqj.mp4,FAKE,bcvfczypjo.mp4,train,True
ijjybatadp.mp4,FAKE,klcvqhwbqs.mp4,train,True
ijupxdmyah.mp4,FAKE,ghtngvjjyb.mp4,train,True
ilcewfduax.mp4,FAKE,ekreepcbid.mp4,train,True
iomeepgxuc.mp4,FAKE,wzdpdxajtq.mp4,train,True
ixuuwiejti.mp4,FAKE,ocvainmgfr.mp4,train,True
ixypadrkvg.mp4,FAKE,ekreepcbid.mp4,train,True
iynaefjhwh.mp4,FAKE,ghtngvjjyb.mp4,train,True
iyvoafuqjf.mp4,FAKE,sbqdnvpevr.mp4,train,True
jffcyrahxs.mp4,FAKE,xohmwakhdb.mp4,train,True
jgdynnqhui.mp4,FAKE,owuawexxrz.mp4,train,True
jgyefdpcga.mp4,FAKE,ryyjrelfkf.mp4,train,True
jixmwjqphy.mp4,FAKE,hdoyjaobhg.mp4,train,True
jpfycrnhpt.mp4,FAKE,dsgwsmscmh.mp4,train,True
jrzwabkkvh.mp4,FAKE,pghhhcxhgr.mp4,train,True
jtmaersduo.mp4,FAKE,bcgzfrxbbz.mp4,train,True
jwblarntfg.mp4,FAKE,ghtngvjjyb.mp4,train,True
jwvdxajidd.mp4,FAKE,cbtgceekxe.mp4,train,True
jxowsgbsvc.mp4,FAKE,vnngbicgvx.mp4,train,True
jytokghrts.mp4,FAKE,vnngbicgvx.mp4,train,True
jzrtfzijgd.mp4,FAKE,ghtngvjjyb.mp4,train,True
karmdcfptc.mp4,FAKE,tonyntkkvq.mp4,train,True
kbkzbdblsg.mp4,FAKE,pghhhcxhgr.mp4,train,True
kcslsetuzb.mp4,FAKE,efudwfbimj.mp4,train,True
kgpaxrtobr.mp4,FAKE,mmfghjqmbv.mp4,train,True
kkceddfgfe.mp4,FAKE,umvdtehxpn.mp4,train,True
kvkhdvvifo.mp4,FAKE,wfsvuyhlvt.mp4,train,True
kwdzvcbhjt.mp4,FAKE,mheyevxpbk.mp4,train,True
lfybykwilm.mp4,FAKE,dmsbpidqka.mp4,train,True
llotjejsex.mp4,FAKE,butcbdayfp.mp4,train,True
loqkottbpd.mp4,FAKE,pghhhcxhgr.mp4,train,True
lsucpudnec.mp4,FAKE,ekreepcbid.mp4,train,True
lzcljabohp.mp4,FAKE,opyzeznpiw.mp4,train,True
mkrgszcrsn.mp4,FAKE,uuulaqwgny.mp4,train,True
mnkyyvhzhh.mp4,FAKE,jgxjosrmlr.mp4,train,True
mtksqcdffx.mp4,FAKE,damjizgilg.mp4,train,True
mwueqcntpa.mp4,FAKE,jzqqylacnn.mp4,train,True
naojqxfykz.mp4,FAKE,efudwfbimj.mp4,train,True
ndejisxtyk.mp4,FAKE,vnngbicgvx.mp4,train,True
nerdngaozu.mp4,FAKE,efudwfbimj.mp4,train,True
nfjftplasm.mp4,FAKE,bghmhuxxyr.mp4,train,True
njmwrhwirv.mp4,FAKE,hdoyjaobhg.mp4,train,True
nkcazzgjcv.mp4,FAKE,qosynfrcih.mp4,train,True
nkwwgbetle.mp4,FAKE,fuobmswltj.mp4,train,True
nxudkrhkzm.mp4,FAKE,hdoyjaobhg.mp4,train,True
oauuzdtdaw.mp4,FAKE,iumfuatkkz.mp4,train,True
oclrnfzqdg.mp4,FAKE,umvdtehxpn.mp4,train,True
oflowrqucp.mp4,FAKE,ekreepcbid.mp4,train,True
ogpkdabaxm.mp4,FAKE,lxixtcrfrg.mp4,train,True
ojyxyomgpu.mp4,FAKE,qcnkgyvxnj.mp4,train,True
olouirnmle.mp4,FAKE,ekreepcbid.mp4,train,True
onyydbkdue.mp4,FAKE,lbawqxabtx.mp4,train,True
oqtzdvdjid.mp4,FAKE,owuawexxrz.mp4,train,True
orpnrdksul.mp4,FAKE,jzqqylacnn.mp4,train,True
ospffszlet.mp4,FAKE,dcmwnhbreb.mp4,train,True
oxucpxjajz.mp4,FAKE,iufjcxwyop.mp4,train,True
oyrdyxgujt.mp4,FAKE,nagrrvjhnh.mp4,train,True
pbberjqqwe.mp4,FAKE,bnnbywoosz.mp4,train,True
pdinwwqhep.mp4,FAKE,owuawexxrz.mp4,train,True
pdotikoxhv.mp4,FAKE,wfsvuyhlvt.mp4,train,True
pijdcfzyqg.mp4,FAKE,mmfghjqmbv.mp4,train,True
pmfvnctrpz.mp4,FAKE,dmsbpidqka.mp4,train,True
pooqotncon.mp4,FAKE,blcqzztrvu.mp4,train,True
powehvvxpm.mp4,FAKE,mmfghjqmbv.mp4,train,True
prrcrjeoon.mp4,FAKE,ekreepcbid.mp4,train,True
pudbzateow.mp4,FAKE,owuawexxrz.mp4,train,True
puehpcuogn.mp4,FAKE,opyzeznpiw.mp4,train,True
pvydbwrdgi.mp4,FAKE,geaoqcfkxr.mp4,train,True
pxxguhagfn.mp4,FAKE,iumfuatkkz.mp4,train,True
qhhghykaji.mp4,FAKE,nagrrvjhnh.mp4,train,True
qlvdrusajh.mp4,FAKE,qcnkgyvxnj.mp4,train,True
qmpmuxtfsn.mp4,FAKE,ghtngvjjyb.mp4,train,True
qnqqlhpktl.mp4,FAKE,qcnkgyvxnj.mp4,train,True
qousvzlqvn.mp4,FAKE,vnngbicgvx.mp4,train,True
qphmrbybfy.mp4,FAKE,frfllvgtlg.mp4,train,True
qzxjirkysy.mp4,FAKE,ekreepcbid.mp4,train,True
rbttksdaen.mp4,FAKE,wpgjfpxovx.mp4,train,True
reicagumns.mp4,FAKE,jygjnlgnqd.mp4,train,True
rgyfloxnff.mp4,FAKE,kfqragdykf.mp4,train,True
rmbiuunnfm.mp4,FAKE,ghtngvjjyb.mp4,train,True
rmypklpcjw.mp4,FAKE,owuawexxrz.mp4,train,True
rpsncogkpm.mp4,FAKE,jgxjosrmlr.mp4,train,True
rrufovofvy.mp4,FAKE,qcnkgyvxnj.mp4,train,True
ryakgkynpb.mp4,FAKE,pghhhcxhgr.mp4,train,True
samuiteaoh.mp4,FAKE,rumxuyrjjt.mp4,train,True
sjkiqaaqfr.mp4,FAKE,iumfuatkkz.mp4,train,True
slbhraklcc.mp4,FAKE,ekreepcbid.mp4,train,True
sldhoyqmqo.mp4,FAKE,barbcborgl.mp4,train,True
snwzkbimkr.mp4,FAKE,hdoyjaobhg.mp4,train,True
sqmvtmdteh.mp4,FAKE,bkadhwwkwf.mp4,train,True
tcjbxyygjk.mp4,FAKE,tonyntkkvq.mp4,train,True
tdmzhfsvty.mp4,FAKE,srpehzessc.mp4,train,True
thnehpctli.mp4,FAKE,rttxrofrbj.mp4,train,True
tiwqjqaclx.mp4,FAKE,jzqqylacnn.mp4,train,True
tjfqfpsvgx.mp4,FAKE,tonyntkkvq.mp4,train,True
tntxsmeghn.mp4,FAKE,qcnkgyvxnj.mp4,train,True
trbfvzvpgo.mp4,FAKE,dsgwsmscmh.mp4,train,True
trpvqatyjq.mp4,FAKE,agyozdhdga.mp4,train,True
tseoopukua.mp4,FAKE,damjizgilg.mp4,train,True
ttxgzyncay.mp4,FAKE,pghhhcxhgr.mp4,train,True
twgvxxxnqv.mp4,FAKE,juvnnolwbw.mp4,train,True
tzopbjhajl.mp4,FAKE,ibvouhuzak.mp4,train,True
ueetmeckna.mp4,FAKE,pghhhcxhgr.mp4,train,True
ujzduhqgiv.mp4,FAKE,ghtngvjjyb.mp4,train,True
ukvtossymq.mp4,FAKE,ibvouhuzak.mp4,train,True
umyaxqtbef.mp4,FAKE,ghtngvjjyb.mp4,train,True
unfifycdki.mp4,FAKE,hdoyjaobhg.mp4,train,True
uqnjkrcxwh.mp4,FAKE,ibvouhuzak.mp4,train,True
uxaavcfujo.mp4,FAKE,jlszsmbpze.mp4,train,True
uxouojxhlk.mp4,FAKE,lbawqxabtx.mp4,train,True
vafqiijgxh.mp4,FAKE,iumfuatkkz.mp4,train,True
vbtdoaemke.mp4,FAKE,bghmhuxxyr.mp4,train,True
verjftplzg.mp4,FAKE,ziresgcahe.mp4,train,True
vodgksbhef.mp4,FAKE,kfqragdykf.mp4,train,True
vpfryxbeqz.mp4,FAKE,wsguuejitn.mp4,train,True
vpnzmryjsb.mp4,FAKE,ekreepcbid.mp4,train,True
vqxmksylit.mp4,FAKE,qcnkgyvxnj.mp4,train,True
